03/04/2010	14:30	FC Schalke 04	-	Bayern München	1:2 (1:2)	
	14:30	Eintracht Frankfurt	-	Bayer Leverkusen	3:2 (1:1)	
	14:30	Borussia Dortmund	-	Werder Bremen	2:1 (2:0)	
	14:30	SC Freiburg	-	VfL Bochum	1:1 (1:1)	
	14:30	VfB Stuttgart	-	Bor. Mönchengladbach	2:1 (0:1)	
	14:30	1. FC Nürnberg	-	1. FSV Mainz 05	2:0 (2:0)	
	17:30	1. FC Köln	-	Hertha BSC	0:3 (0:2)	
04/04/2010	14:30	VfL Wolfsburg	-	1899 Hoffenheim	4:0 (1:0)	
	16:30	Hamburger SV	-	Hannover 96	0:0 (0:0)	
1		Bayern München	29	17	8	4	57:27	30	59
2		FC Schalke 04	29	17	7	5	47:24	23	58
3		Bayer Leverkusen	29	14	11	4	58:33	25	53
4		Borussia Dortmund	29	15	7	7	48:34	14	52
5		Werder Bremen	29	13	9	7	59:37	22	48
6		Hamburger SV	29	11	12	6	48:33	15	45
7		VfB Stuttgart	29	12	8	9	43:37	6	44
8		Eintracht Frankfurt	29	12	8	9	40:42	-2	44
9		VfL Wolfsburg	29	12	7	10	56:51	5	43
10		1. FSV Mainz 05	29	10	8	11	29:37	-8	38
11		1899 Hoffenheim	29	9	7	13	35:36	-1	34
12		Bor. Mönchengladbach	29	9	7	13	37:49	-12	34
13		1. FC Köln	29	7	10	12	27:38	-11	31
14		1. FC Nürnberg	29	7	7	15	28:47	-19	28
15		VfL Bochum	29	6	10	13	31:52	-21	28
16		SC Freiburg	29	6	7	16	27:51	-24	25
17		Hannover 96	29	6	6	17	30:54	-24	24
18		Hertha BSC	29	5	7	17	30:48	-18	22
