27/04/2002	14:30	VfL Wolfsburg	-	Bayern München	0:1 (0:1)	
	14:30	TSV 1860 München	-	VfB Stuttgart	3:3 (0:2)	
	14:30	1. FC Kaiserslautern	-	Energie Cottbus	4:0 (2:0)	
	14:30	1. FC Köln	-	SC Freiburg	2:0 (1:0)	
	14:30	Hamburger SV	-	Borussia Dortmund	3:4 (1:2)	
	14:30	Werder Bremen	-	FC St. Pauli	3:2 (0:2)	
	14:30	1. FC Nürnberg	-	Bayer Leverkusen	1:0 (1:0)	
	14:30	Hertha BSC	-	FC Schalke 04	2:0 (0:0)	
	14:30	Hansa Rostock	-	Bor. Mönchengladbach	1:1 (1:1)	
1		Borussia Dortmund	33	20	7	6	60:32	28	67
2		Bayer Leverkusen	33	20	6	7	75:37	38	66
3		Bayern München	33	19	8	6	62:23	39	65
4		Hertha BSC	33	18	7	8	60:36	24	61
5		FC Schalke 04	33	18	7	8	51:34	17	61
6		Werder Bremen	33	17	5	11	53:41	12	56
7		1. FC Kaiserslautern	33	17	5	11	59:49	10	56
8		VfB Stuttgart	33	12	11	10	43:40	3	47
9		TSV 1860 München	33	14	5	14	55:57	-2	47
10		VfL Wolfsburg	33	12	7	14	55:48	7	43
11		Hamburger SV	33	10	10	13	48:53	-5	40
12		Bor. Mönchengladbach	33	9	12	12	39:49	-10	39
13		Energie Cottbus	33	9	8	16	34:57	-23	35
14		Hansa Rostock	33	9	7	17	33:51	-18	34
15		1. FC Nürnberg	33	9	4	20	31:55	-24	31
16		SC Freiburg	33	6	9	18	33:61	-28	27
17		1. FC Köln	33	6	8	19	23:59	-36	26
18		FC St. Pauli	33	4	10	19	35:67	-32	22
