20/12/2019	19:30	1899 Hoffenheim	-	Borussia Dortmund	2:1 (0:1)	
21/12/2019	14:30	Bayern München	-	VfL Wolfsburg	2:0 (0:0)	
	14:30	RB Leipzig	-	FC Augsburg	3:1 (0:1)	
	14:30	1. FSV Mainz 05	-	Bayer Leverkusen	0:1 (0:0)	
	14:30	FC Schalke 04	-	SC Freiburg	2:2 (1:0)	
	14:30	1. FC Köln	-	Werder Bremen	1:0 (1:0)	
	17:30	Hertha BSC	-	Bor. Mönchengladbach	0:0 (0:0)	
22/12/2019	14:30	Fortuna Düsseldorf	-	1. FC Union Berlin	2:1 (1:0)	
	17:00	SC Paderborn 07	-	Eintracht Frankfurt	2:1 (2:0)	
1		RB Leipzig	17	11	4	2	48:20	28	37
2		Bor. Mönchengladbach	17	11	2	4	33:18	15	35
3		Bayern München	17	10	3	4	46:22	24	33
4		Borussia Dortmund	17	8	6	3	41:24	17	30
5		FC Schalke 04	17	8	6	3	29:21	8	30
6		Bayer Leverkusen	17	8	4	5	23:21	2	28
7		1899 Hoffenheim	17	8	3	6	25:28	-3	27
8		SC Freiburg	17	7	5	5	27:23	4	26
9		VfL Wolfsburg	17	6	6	5	18:18	0	24
10		FC Augsburg	17	6	5	6	28:31	-3	23
11		1. FC Union Berlin	17	6	2	9	20:24	-4	20
12		Hertha BSC	17	5	4	8	22:29	-7	19
13		Eintracht Frankfurt	17	5	3	9	27:29	-2	18
14		1. FSV Mainz 05	17	6	0	11	25:39	-14	18
15		1. FC Köln	17	5	2	10	19:32	-13	17
16		Fortuna Düsseldorf	17	4	3	10	18:36	-18	15
17		Werder Bremen	17	3	5	9	23:41	-18	14
18		SC Paderborn 07	17	3	3	11	20:36	-16	12
