18/12/2020	19:30	1. FC Union Berlin	-	Borussia Dortmund	2:1 (0:0)	
19/12/2020	14:30	RB Leipzig	-	1. FC Köln	0:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	1899 Hoffenheim	1:2 (1:0)	
	14:30	FC Schalke 04	-	Arminia Bielefeld	0:1 (0:0)	
	14:30	1. FSV Mainz 05	-	Werder Bremen	0:1 (0:0)	
	14:30	FC Augsburg	-	Eintracht Frankfurt	0:2 (0:0)	
	17:30	Bayer Leverkusen	-	Bayern München	1:2 (1:1)	
20/12/2020	14:30	SC Freiburg	-	Hertha BSC	4:1 (1:0)	
	17:00	VfL Wolfsburg	-	VfB Stuttgart	1:0 (0:0)	
1		Bayern München	13	9	3	1	39:19	20	30
2		Bayer Leverkusen	13	8	4	1	28:12	16	28
3		RB Leipzig	13	8	4	1	24:9	15	28
4		VfL Wolfsburg	13	6	6	1	20:13	7	24
5		Borussia Dortmund	13	7	1	5	26:18	8	22
6		1. FC Union Berlin	13	5	6	2	27:18	9	21
7		VfB Stuttgart	13	4	6	3	26:20	6	18
8		Bor. Mönchengladbach	13	4	6	3	24:22	2	18
9		Eintracht Frankfurt	13	3	8	2	21:22	-1	17
10		SC Freiburg	13	4	5	4	20:23	-3	17
11		FC Augsburg	13	4	4	5	15:19	-4	16
12		1899 Hoffenheim	13	4	3	6	21:23	-2	15
13		Werder Bremen	13	3	5	5	16:21	-5	14
14		Hertha BSC	13	3	4	6	20:24	-4	13
15		1. FC Köln	13	2	5	6	13:21	-8	11
16		Arminia Bielefeld	13	3	1	9	9:23	-14	10
17		1. FSV Mainz 05	13	1	3	9	12:26	-14	6
18		FC Schalke 04	13	0	4	9	8:36	-28	4
