25/11/2016	19:30	SC Freiburg	-	RB Leipzig	1:4 (1:3)	
26/11/2016	14:30	Bor. Mönchengladbach	-	1899 Hoffenheim	1:1 (1:0)	
	14:30	1. FC Köln	-	FC Augsburg	0:0 (0:0)	
	14:30	Hamburger SV	-	Werder Bremen	2:2 (2:2)	
	14:30	FC Ingolstadt 04	-	VfL Wolfsburg	1:1 (1:0)	
	14:30	Eintracht Frankfurt	-	Borussia Dortmund	2:1 (0:0)	
	17:30	Bayern München	-	Bayer Leverkusen	2:1 (1:1)	
27/11/2016	14:30	FC Schalke 04	-	SV Darmstadt 98	3:1 (1:1)	
	16:30	Hertha BSC	-	1. FSV Mainz 05	2:1 (1:1)	
1		RB Leipzig	12	9	3	0	27:10	17	30
2		Bayern München	12	8	3	1	26:8	18	27
3		Hertha BSC	12	7	3	2	19:11	8	24
4		Eintracht Frankfurt	12	7	3	2	18:10	8	24
5		1. FC Köln	12	6	4	2	18:8	10	22
6		1899 Hoffenheim	12	5	7	0	21:14	7	22
7		Borussia Dortmund	12	6	3	3	27:14	13	21
8		FC Schalke 04	12	5	2	5	17:13	4	17
9		1. FSV Mainz 05	12	5	2	5	22:22	0	17
10		Bayer Leverkusen	12	5	1	6	19:20	-1	16
11		SC Freiburg	12	5	0	7	16:24	-8	15
12		FC Augsburg	12	3	4	5	10:14	-4	13
13		Bor. Mönchengladbach	12	3	4	5	12:18	-6	13
14		VfL Wolfsburg	12	2	4	6	10:15	-5	10
15		SV Darmstadt 98	12	2	2	8	11:24	-13	8
16		Werder Bremen	12	2	2	8	15:31	-16	8
17		FC Ingolstadt 04	12	1	3	8	9:22	-13	6
18		Hamburger SV	12	0	4	8	8:27	-19	4
