23/02/2007	19:30	VfB Stuttgart	-	Hertha BSC	0:0 (0:0)	
24/02/2007	14:30	Hannover 96	-	Borussia Dortmund	4:2 (0:0)	
	14:30	1. FSV Mainz 05	-	1. FC Nürnberg	2:1 (2:0)	
	14:30	Energie Cottbus	-	Arminia Bielefeld	2:1 (0:1)	
	14:30	Hamburger SV	-	Eintracht Frankfurt	3:1 (1:0)	
	14:30	Bayern München	-	VfL Wolfsburg	2:1 (1:0)	
	14:30	VfL Bochum	-	Alemannia Aachen	2:2 (1:1)	
25/02/2007	16:00	Bor. Mönchengladbach	-	Werder Bremen	2:2 (1:1)	
	16:00	FC Schalke 04	-	Bayer Leverkusen	0:1 (0:0)	
1		FC Schalke 04	23	15	4	4	40:22	18	49
2		VfB Stuttgart	23	13	6	4	41:26	15	45
3		Werder Bremen	23	13	4	6	55:32	23	43
4		Bayern München	23	12	4	7	35:27	8	40
5		1. FC Nürnberg	23	8	12	3	32:19	13	36
6		Hertha BSC	23	9	7	7	33:35	-2	34
7		Hannover 96	23	9	6	8	32:34	-2	33
8		Bayer Leverkusen	23	9	5	9	36:34	2	32
9		Borussia Dortmund	23	7	7	9	27:32	-5	28
10		1. FSV Mainz 05	23	6	9	8	21:33	-12	27
11		VfL Wolfsburg	23	5	10	8	23:28	-5	25
12		Energie Cottbus	23	6	7	10	25:32	-7	25
13		Hamburger SV	23	4	12	7	27:27	0	24
14		Alemannia Aachen	23	6	6	11	35:44	-9	24
15		VfL Bochum	23	6	6	11	27:36	-9	24
16		Arminia Bielefeld	23	5	8	10	28:31	-3	23
17		Eintracht Frankfurt	23	4	11	8	28:42	-14	23
18		Bor. Mönchengladbach	23	5	6	12	18:29	-11	21
