03/02/2017	19:30	Hamburger SV	-	Bayer Leverkusen	1:0 (0:0)	
04/02/2017	14:30	Bayern München	-	FC Schalke 04	1:1 (1:1)	
	14:30	1899 Hoffenheim	-	1. FSV Mainz 05	4:0 (1:0)	
	14:30	1. FC Köln	-	VfL Wolfsburg	1:0 (0:0)	
	14:30	Hertha BSC	-	FC Ingolstadt 04	1:0 (1:0)	
	14:30	Bor. Mönchengladbach	-	SC Freiburg	3:0 (0:0)	
	17:30	Borussia Dortmund	-	RB Leipzig	1:0 (1:0)	
05/02/2017	14:30	FC Augsburg	-	Werder Bremen	3:2 (1:1)	
	16:30	Eintracht Frankfurt	-	SV Darmstadt 98	2:0 (0:0)	
1		Bayern München	19	14	4	1	43:12	31	46
2		RB Leipzig	19	13	3	3	36:17	19	42
3		Eintracht Frankfurt	19	10	5	4	25:15	10	35
4		Borussia Dortmund	19	9	7	3	39:21	18	34
5		1899 Hoffenheim	19	8	10	1	35:19	16	34
6		Hertha BSC	19	10	3	6	27:21	6	33
7		1. FC Köln	19	8	8	3	28:16	12	32
8		SC Freiburg	19	8	2	9	24:33	-9	26
9		Bayer Leverkusen	19	7	3	9	28:29	-1	24
10		FC Augsburg	19	6	6	7	18:22	-4	24
11		Bor. Mönchengladbach	19	6	5	8	21:27	-6	23
12		FC Schalke 04	19	6	4	9	22:21	1	22
13		1. FSV Mainz 05	19	6	4	9	27:35	-8	22
14		VfL Wolfsburg	19	5	4	10	17:27	-10	19
15		Werder Bremen	19	4	4	11	24:41	-17	16
16		Hamburger SV	19	4	4	11	16:35	-19	16
17		FC Ingolstadt 04	19	4	3	12	17:30	-13	15
18		SV Darmstadt 98	19	2	3	14	12:38	-26	9
