11/05/2019	14:30	RB Leipzig	-	Bayern München	0:0 (0:0)	
	14:30	Bayer Leverkusen	-	FC Schalke 04	1:1 (1:0)	
	14:30	1. FC Nürnberg	-	Bor. Mönchengladbach	0:4 (0:0)	
	14:30	FC Augsburg	-	Hertha BSC	3:4 (1:0)	
	14:30	1899 Hoffenheim	-	Werder Bremen	0:1 (0:1)	
	14:30	Hannover 96	-	SC Freiburg	3:0 (1:0)	
	14:30	VfB Stuttgart	-	VfL Wolfsburg	3:0 (1:0)	
	14:30	Borussia Dortmund	-	Fortuna Düsseldorf	3:2 (1:0)	
12/05/2019	17:00	Eintracht Frankfurt	-	1. FSV Mainz 05	0:2 (0:0)	
1		Bayern München	33	23	6	4	83:31	52	75
2		Borussia Dortmund	33	22	7	4	79:44	35	73
3		RB Leipzig	33	19	9	5	62:27	35	66
4		Bor. Mönchengladbach	33	16	7	10	55:40	15	55
5		Bayer Leverkusen	33	17	4	12	64:51	13	55
6		Eintracht Frankfurt	33	15	9	9	59:43	16	54
7		VfL Wolfsburg	33	15	7	11	54:49	5	52
8		1899 Hoffenheim	33	13	12	8	68:48	20	51
9		Werder Bremen	33	13	11	9	56:48	8	50
10		Hertha BSC	33	11	10	12	48:52	-4	43
11		Fortuna Düsseldorf	33	12	5	16	47:64	-17	41
12		1. FSV Mainz 05	33	11	7	15	42:55	-13	40
13		SC Freiburg	33	7	12	14	41:60	-19	33
14		FC Augsburg	33	8	8	17	50:63	-13	32
15		FC Schalke 04	33	8	8	17	37:55	-18	32
16		VfB Stuttgart	33	7	6	20	32:70	-38	27
17		Hannover 96	33	5	6	22	30:69	-39	21
18		1. FC Nürnberg	33	3	10	20	25:63	-38	19
