13/03/2015	19:30	Bayer Leverkusen	-	VfB Stuttgart	4:0 (2:0)	
14/03/2015	14:30	Werder Bremen	-	Bayern München	0:4 (0:2)	
	14:30	Hertha BSC	-	FC Schalke 04	2:2 (1:1)	
	14:30	FC Augsburg	-	1. FSV Mainz 05	0:2 (0:1)	
	14:30	1899 Hoffenheim	-	Hamburger SV	3:0 (1:0)	
	14:30	Eintracht Frankfurt	-	SC Paderborn 07	4:0 (2:0)	
	17:30	Borussia Dortmund	-	1. FC Köln	0:0 (0:0)	
15/03/2015	14:30	VfL Wolfsburg	-	SC Freiburg	3:0 (1:0)	
	16:30	Bor. Mönchengladbach	-	Hannover 96	2:0 (1:0)	
1		Bayern München	25	20	4	1	70:11	59	64
2		VfL Wolfsburg	25	16	5	4	56:28	28	53
3		Bor. Mönchengladbach	25	12	8	5	35:20	15	44
4		Bayer Leverkusen	25	11	9	5	44:29	15	42
5		FC Schalke 04	25	11	6	8	37:30	7	39
6		FC Augsburg	25	12	2	11	33:32	1	38
7		1899 Hoffenheim	25	10	6	9	40:38	2	36
8		Eintracht Frankfurt	25	9	7	9	48:49	-1	34
9		Werder Bremen	25	9	6	10	40:53	-13	33
10		Borussia Dortmund	25	8	6	11	31:31	0	30
11		1. FSV Mainz 05	25	6	11	8	34:35	-1	29
12		1. FC Köln	25	7	8	10	25:31	-6	29
13		Hannover 96	25	7	6	12	27:39	-12	27
14		Hertha BSC	25	7	5	13	30:44	-14	26
15		Hamburger SV	25	6	7	12	16:36	-20	25
16		SC Paderborn 07	25	5	8	12	23:50	-27	23
17		SC Freiburg	25	4	10	11	24:36	-12	22
18		VfB Stuttgart	25	4	8	13	24:45	-21	20
